.20,-201.30,100.00,nan
4370,1891712,-1.21,0.16,9.99,-0.00,-0.01,-3.92,-12.86,180.20,-201.30,100.00,nan
4371,1892114,-1.22,0.14,9.99,-0.00,-0.02,-2.88,-11.76,180.20,-201.30,100.00,nan
4372,1892516,-1.21,0.14,9.96,-0.00,-0.01,-1.94,-10.70,180.20,-201.30,100.00,nan
4373,1893917,-1.22,0.15,10.01,-0.00,-0.02,-0.75,-9.45,180.20,-201.30,100.00,nan
4374,1894319,-1.21,0.15,9.98,-0.00,-0.01,-0.00,-8.38,180.20,-201.30,100.00,nan
4375,1894716,-1.16,0.15,9.98,-0.00,-0.01,0.44,-7.66,180.20,-201.30,100.00,nan
4376,1895113,-1.21,0.17,9.96,-0.00,-0.02,0.78,-7.25,180.20,-201.30,100.00,nan
4377,1895513,-1.22,0.13,9.98,-0.00,-0.01,0.93,-6.99,180.20,-201.30,100.00,nan
4378,1895909,-1.18,0.17,9.96,-0.00,-0.02,1.08,-6.76,180.20,-201.30,100.00,nan
4379,1896306,-1.22,0.15,9.96,-0.00,-0.01,1.15,-6.67,180.20,-201.30,100.00,nan
4380,1896703,-1.22,0.15,9.97,-0.00,-0.01,1.16,-6.64,180.20,-201.30,100.00,nan
4381,1897100,-1.21,0.15,10.00,-0.00,-0.01,1.16,-6.61,180.20,-201.30,100.00,nan
4382,1897497,-1.23,0.16,9.99,-0.00,-0.01,1.16,-6.64,180.20,-201.30,100.00,nan
4383,1897902,-2.13,-0.68,10.05,0.02,-0.01,-0.50,-8.41,180.20,-201.30,100.00,nan
4384,1898305,-0.73,0.55,9.95,-0.08,0.08,0.58,-7.10,180.20,-201.30,100.00,nan
4385,1898701,-1.57,-0.22,10.00,-0.00,0.16,-0.04,-7.65,180.20,-201.30,100.00,nan
4386,1899103,-1.11,-0.25,12.63,-0.19,-0.45,-0.53,-6.92,180.20,-201.30,100.00,nan
4387,1899505,-0.80,0.44,8.83,1.18,0.03,0.83,-6.24,180.20,-201.30,100.00,nan
4388,1899896,-0.75,0.95,8.84,-0.16,0.60,2.62,-5.47,180.20,-201.30,100.00,nan
4389,1900293,-2.38,-0.52,9.85,-0.01,0.76,0.95,-7.84,180.20,-201.30,100.00,nan
4390,1900692,-3.93,-0.08,9.69,-0.20,0.13,0.42,-12.83,180.20,-201.30,100.00,nan
4391,1901089,-1.86,1.29,10.13,0.43,-0.00,2.80,-12.79,180.20,-201.30,100.00,nan
4392,1901486,-2.77,-0.06,9.29,0.01,0.15,1.96,-14.67,180.20,-201.30,100.00,nan
4393,1901883,-3.00,0.20,10.38,-0.39,-0.06,1.65,-15.93,180.20,-201.30,100.00,nan
4394,1902286,-2.17,-0.67,9.81,0.17,0.16,-0.15,-15.48,180.20,-201.30,100.00,nan
4395,1902682,-3.01,-0.39,9.87,-0.24,0.18,-1.13,-16.51,180.20,-201.30,100.00,nan
4396,1903086,-2.98,-0.71,9.88,0.01,-0.02,-2.42,-17.22,180.20,-201.30,100.00,nan
4397,1903488,-2.88,-0.62,9.38,-0.37,-0.11,-3.36,-17.78,180.20,-201.30,100.00,nan
4398,1903890,-2.93,-0.28,9.57,-0.09,0.24,-3.22,-17.98,180.20,-201.30,100.00,nan
4399,1904292,-2.07,-0.96,10.12,0.02,-0.03,-4.28,-16.26,180.20,-201.30,100.00,nan
4400,1904694,-1.50,-0.05,9.98,0.05,-0.26,-3.28,-13.86,180.20,-201.30,100.00,nan
4401,1905096,-0.58,-0.12,8.37,-0.25,0.00,-2.70,-10.29,180.20,-201.30,100.00,nan
4402,1905500,-0.32,-0.54,10.88,-0.12,0.10,-2.85,-6.70,180.20,-201.30,100.00,nan
4403,1905902,-1.19,-0.93,8.93,0.96,0.19,-3.72,-6.04,180.20,-201.30,100.00,nan
4404,1906299,-1.53,-0.40,9.09,-0.40,0.88,-3.63,-6.20,180.20,-201.30,100.00,nan
4405,1906696,-1.20,-0.16,11.06,-0.24,0.24,-2.88,-5.53,180.20,-201.30,100.00,nan
4406,1907098,-1.91,-1.29,9.50,-0.20,-0.14,-4.59,-6.99,180.20,-201.30,100.00,nan
4407,1907499,-2.16,0.03,10.18,0.69,0.28,-3.00,-8.35,180.20,-201.30,100.00,nan
4408,1907896,-1.04,-0.01,9.95,-0.03,0.01,-2.02,-7.49,180.20,-201.30,100.00,nan
4409,1908301,-2.54,0.09,10.10,0.12,-0.01,-1.01,-9.63,180.20,-201.30,100.00,nan
4410,1908700,-1.03,0.02,9.95,0.05,-0.01,-0.39,-8.51,180.20,-201.30,100.00,nan
4411,1909097,-4.00,3.15,11.48,0.44,-0.13,5.33,-12.18,180.20,-201.30,100.00,nan
4412,1909494,-1.10,0.23,9.99,-0.00,-0.01,4.85,-10.61,180.20,-201.30,100.00,nan
4413,1909891,-1.17,-0.09,10.02,-0.28,-0.01,3.63,-9.43,180.20,-201.30,100.00,nan
4414,1910293,-2.22,0.02,9.90,-0.00,-0.09,2.83,-10.53,180.20,-201.30,100.00,nan
