0,®an386,164300,-1.51,-0.46,9.98,-0.00,-0.02,-2.63,-8.63,180.20,-201.30,100.00,nan
387,166697,-1.52,-0.45,9.96,-0.00,-0.02,-2.62,-8.67,180.20,-201.30,100.00,nan
388,167093,-1.52,-0.45,9.96,-0.00,-0.02,-2.60,-8.67,180.20,-201.30,100.00,nan
389,167488,-1.55,-0.45,9.99,-0.00,-0.01,-2.60,-8.73,180.20,-201.30,100.00,nan
390,167883,-1.52,-0.46,10.00,-0.00,-0.01,-2.62,-8.71,180.20,-201.30,100.00,nan
391,168278,-1.53,-0.46,9.98,-0.00,-0.01,-2.64,-8.72,180.20,-201.30,100.00,nan
392,168675,-1.54,-0.45,9.95,-0.00,-0.01,-2.62,-8.75,180.20,-201.30,100.00,nan
393,169071,-1.51,-0.45,10.00,-0.00,-0.01,-2.61,-8.69,180.20,-201.30,100.00,nan
394,169466,-1.53,-0.45,9.99,-0.00,-0.01,-2.59,-8.70,180.20,-201.30,100.00,nan
395,169862,-1.53,-0.45,9.97,-0.00,-0.01,-2.58,-8.72,180.20,-201.30,100.00,nan
396,170258,-1.53,-0.44,9.96,-0.00,-0.01,-2.55,-8.72,180.20,-201.30,100.00,nan
397,170654,-1.52,-0.45,9.96,-0.00,-0.02,-2.55,-8.71,180.20,-201.30,100.00,nan
398,171051,-1.52,-0.45,9.97,-0.00,-0.01,-2.55,-8.70,180.20,-201.30,100.00,nan
399,171447,-1.52,-0.45,9.97,-0.00,-0.01,-2.57,-8.69,180.20,-201.30,100.00,nan
400,171842,-1.53,-0.46,9.94,-0.00,-0.01,-2.59,-8.70,180.20,-201.30,100.00,nan
401,172237,-1.51,-0.46,9.96,-0.00,-0.01,-2.61,-8.68,180.20,-201.30,100.00,nan
402,172632,-1.53,-0.44,9.96,-0.00,-0.01,-2.59,-8.69,180.20,-201.30,100.00,nan
403,173028,-1.51,-0.46,9.96,-0.00,-0.02,-2.61,-8.68,180.20,-201.30,100.00,nan
404,173423,-1.53,-0.46,9.98,-0.00,-0.02,-2.63,-8.68,180.20,-201.30,100.00,nan
405,173820,-1.52,-0.44,9.96,-0.00,-0.01,-2.60,-8.68,180.20,-201.30,100.00,nan
406,174215,-1.52,-0.47,9.99,-0.00,-0.01,-2.63,-8.67,180.20,-201.30,100.00,nan
407,174610,-1.54,-0.45,9.97,-0.00,-0.01,-2.61,-8.70,180.20,-201.30,100.00,nan
408,175005,-1.52,-0.45,9.96,-0.00,-0.01,-2.61,-8.69,180.20,-201.30,100.00,nan
409,175400,-1.54,-0.46,9.99,-0.00,-0.01,-2.62,-8.71,180.20,-201.30,100.00,nan
410,175795,-1.52,-0.44,9.96,-0.00,-0.01,-2.58,-8.71,180.20,-201.30,100.00,nan
411,176197,-1.53,-0.45,10.00,-0.00,-0.01,-2.59,-8.70,180.20,-201.30,100.00,nan
412,176593,-1.52,-0.45,10.04,-0.00,-0.01,-2.57,-8.67,180.20,-201.30,100.00,nan
413,176990,-1.52,-0.44,9.97,-0.00,-0.01,-2.55,-8.67,180.20,-201.30,100.00,nan
414,177386,-1.49,-0.45,10.00,-0.00,-0.01,-2.55,-8.61,180.20,-201.30,100.00,nan
415,177781,-1.52,-0.44,9.99,-0.00,-0.02,-2.54,-8.62,180.20,-201.30,100.00,nan
416,178176,-1.53,-0.47,9.96,-0.00,-0.01,-2.60,-8.66,180.20,-201.30,100.00,nan
417,178571,-1.56,-0.46,9.97,-0.00,-0.01,-2.62,-8.73,180.20,-201.30,100.00,nan
418,178968,-1.50,-0.45,9.98,-0.00,-0.01,-2.61,-8.69,180.20,-201.30,100.00,nan
419,179364,-1.54,-0.47,9.96,-0.00,-0.01,-2.64,-8.72,180.20,-201.30,100.00,nan
420,179759,-1.53,-0.46,9.95,-0.00,-0.01,-2.65,-8.72,180.20,-201.30,100.00,nan
421,180155,-1.53,-0.45,9.97,-0.00,-0.02,-2.63,-8.74,180.20,-201.30,100.00,nan
422,180551,-1.53,-0.47,9.96,-0.00,-0.01,-2.66,-8.73,180.20,-201.30,100.00,nan
423,180946,-1.53,-0.45,9.98,-0.00,-0.01,-2.65,-8.73,180.20,-201.30,100.00,nan
424,181350,-1.53,-0.47,9.97,-0.00,-0.02,-2.66,-8.72,180.20,-201.30,100.00,nan
425,181745,-1.52,-0.47,9.98,-0.00,-0.02,-2.68,-8.70,180.20,-201.30,100.00,nan
426,182140,-1.52,-0.45,9.97,-0.00,-0.01,-2.65,-8.69,180.20,-201.30,100.00,nan
427,182535,-1.53,-0.44,9.97,-0.00,-0.01,-2.61,-8.71,180.20,-201.30,100.00,nan
428,182931,-1.55,-0.45,9.96,-0.00,-0.02,-2.61,-8.76,180.20,-201.30,100.00,nan
429,183326,-1.53,-0.48,9.97,-0.00,-0.01,-2.66,-8.76,180.20,-201.30,100.00,nan
430,183722,-1.52,-0.46,9.98,-0.00,-0.01,-2.67,-8.73,180.20,-201.30,100.00,nan
431,184116,-1.53,-0.45,9.99,-0.00,-0.01,-2.63,-8.72,180.20,-201.30,100.00,nan
432,184512,-1.53,-0.46,9.95,-0.00,-0.01,-2.64,-8.73,180.20,-201.30,100.00,nan
433,184907,-1.53,-0.45,9.96,-0.00,-0.01,-2.63,-8.74,180.20,-201.30,100.00,nan
434,185302,-1.53,-0.45,10.00,-0.00,-0.01,-2.62,-8.72,180.20,-201.30,100.00,nan
435,186698,-1.53,-0.45,9.99,-0.00,-0.01,-2.61,-8.71,180.20,-201.30,100.00,nan
436,187093,-1.52,-0.46,9.96,-0.00,-0.02,-2.63,-8.70,180.20,-201.30,100.00,nan
437,187497,-1.53,-0.45,9.93,-0.00,-0.01,-2.63,-8.73,180.20,-201.30,100.00,nan
438,187893,-1.54,-0.46,9.97,-0.00,-0.01,-2.63,-8.75,180.20,-201.30,100.00,nan
439,188289,-1.52,-0.46,9.99,-0.00,-0.02,-2.63,-8.73,180.20,-201.30,100.00,nan
440,189685,-1.52,-0.45,9.96,-0.00,-0.01,-2.61,-8.71,180.20,-201.30,100.00,nan
441,190080,-1.53,-0.46,9.96,-0.00,-0.02,-2.62,-8.72,180.20,-201.30,100.00,nan
442,190476,-1.53,-0.47,9.96,-0.00,-0.01,-2.65,-8.73,180.20,-201.30,100.00,nan
443,190873,-1.53,-0.46,9.98,-0.00,-0.01,-2.65,-8.73,180.20,-201.30,100.00,nan
444,191269,-1.55,-0.45,9.98,-0.00,-0.01,-2.63,-8.76,180.20,-201.30,100.00,nan
445,191664,-1.54,-0.45,9.98,-0.00,-0.01,-2.61,-8.76,180.20,-201.30,100.00,nan
446,192060,-1.53,-0.45,9.96,-0.00,-0.01,-2.60,-8.75,180.20,-201.30,100.00,nan
447,192455,-1.54,-0.44,9.97,-0.00,-0.01,-2.57,-8.77,180.20,-201.30,100.00,nan
448,192851,-1.54,-0.46,9.96,-0.00,-0.01,-2.59,-8.77,180.20,-201.30,100.00,nan
449,193246,-1.53,-0.45,9.98,-0.00,-0.01,-2.59,-8.75,180.20,-201.30,100.00,nan
