7427,3179521,-0.73,137.35,16.55,-1.01,-27.23,82.91,-2.35,180.20,-201.30,100.00,nan
7428,3180921,-0.73,137.35,16.55,-1.01,-27.23,82.69,-2.43,180.20,-201.30,100.00,nan
7429,3181321,-0.73,137.35,16.55,-1.01,-27.23,82.80,-2.48,180.20,-201.30,100.00,nan
7430,3181723,-0.73,137.35,16.55,-1.01,-27.23,82.86,-2.51,180.20,-201.30,100.00,nan
7431,3182123,-0.73,137.35,16.55,-1.01,-27.23,82.91,-2.53,180.20,-201.30,100.00,nan
7432,3182523,-0.73,137.35,16.55,-1.01,-27.23,82.96,-2.54,180.20,-201.30,100.00,nan
7433,3182923,-0.73,137.35,16.55,-1.01,-27.23,83.00,-2.55,180.20,-201.30,100.00,nan
7434,3183323,-0.73,137.35,16.55,-1.01,-27.23,83.03,-2.55,180.20,-201.30,100.00,nan
7435,3183723,-0.73,137.35,16.55,-1.01,-27.23,83.06,-2.55,180.20,-201.30,100.00,nan
7436,3184125,-0.73,137.35,16.55,-1.01,-27.23,83.08,-2.55,180.20,-201.30,100.00,nan
7437,3184524,-0.73,137.35,16.55,-1.01,-27.23,83.10,-2.55,180.20,-201.30,100.00,nan
7438,3184924,-0.73,137.35,16.55,-1.01,-27.23,83.12,-2.55,180.20,-201.30,100.00,nan
7439,3185324,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.55,180.20,-201.30,100.00,nan
7440,3185724,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.55,180.20,-201.30,100.00,nan
7441,3186124,-0.73,137.35,16.55,-1.01,-27.23,83.14,-2.54,180.20,-201.30,100.00,nan
7442,3186524,-0.73,137.35,16.55,-1.01,-27.23,83.14,-2.54,180.20,-201.30,100.00,nan
7443,3186927,-0.73,137.35,16.55,-1.01,-27.23,83.14,-2.54,180.20,-201.30,100.00,nan
7444,3187327,-0.73,137.35,16.55,-1.01,-27.23,83.14,-2.54,180.20,-201.30,100.00,nan
7445,3187727,-0.73,137.35,16.55,-1.01,-27.23,83.14,-2.54,180.20,-201.30,100.00,nan
7446,3188127,-0.73,137.35,16.55,-1.01,-27.23,83.14,-2.54,180.20,-201.30,100.00,nan
7447,3188527,-0.73,137.35,16.55,-1.01,-27.23,83.14,-2.54,180.20,-201.30,100.00,nan
7448,3188932,-0.73,137.35,16.55,-1.01,-27.23,83.14,-2.54,180.20,-201.30,100.00,nan
7449,3189335,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.54,180.20,-201.30,100.00,nan
7450,3189735,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.54,180.20,-201.30,100.00,nan
7451,3190135,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.54,180.20,-201.30,100.00,nan
7452,3191534,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.54,180.20,-201.30,100.00,nan
7453,3192934,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.54,180.20,-201.30,100.00,nan
7454,3193334,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.54,180.20,-201.30,100.00,nan
7455,3193736,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.54,180.20,-201.30,100.00,nan
7456,3194135,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.54,180.20,-201.30,100.00,nan
7457,3194535,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.54,180.20,-201.30,100.00,nan
7458,3194935,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.54,180.20,-201.30,100.00,nan
7459,3195335,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.54,180.20,-201.30,100.00,nan
7460,3195735,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.54,180.20,-201.30,100.00,nan
7461,3196137,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.54,180.20,-201.30,100.00,nan
7462,3196537,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.54,180.20,-201.30,100.00,nan
7463,3196937,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.54,180.20,-201.30,100.00,nan
7464,3197337,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.54,180.20,-201.30,100.00,nan
7465,3197737,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.54,180.20,-201.30,100.00,nan
7466,3198137,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.54,180.20,-201.30,100.00,nan
7467,3198539,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.54,180.20,-201.30,100.00,nan
7468,3198939,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.54,180.20,-201.30,100.00,nan
7469,3199339,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.54,180.20,-201.30,100.00,nan
7470,3199739,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.54,180.20,-201.30,100.00,nan
7471,3200139,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.54,180.20,-201.30,100.00,nan
7472,3200539,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.54,180.20,-201.30,100.00,nan
7473,3200941,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.54,180.20,-201.30,100.00,nan
7474,3201346,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.54,180.20,-201.30,100.00,nan
7475,3201747,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.54,180.20,-201.30,100.00,nan
7476,3202147,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.54,180.20,-201.30,100.00,nan
7477,3202547,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.54,180.20,-201.30,100.00,nan
7478,3202947,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.54,180.20,-201.30,100.00,nan
7479,3203350,-0.73,137.35,16.55,-1.01,-27.23,83.13,-2.54,180.20,-201.30,100.00,nan
