5756,2466766,-1.59,-0.32,9.95,-0.00,-0.02,-1.80,-9.02,180.20,-201.30,100.00,nan
5757,2467168,-1.57,-0.29,9.92,-0.00,-0.02,-1.76,-9.00,180.20,-201.30,100.00,nan
5758,2467575,-1.59,-0.31,9.96,-0.00,-0.02,-1.77,-9.01,180.20,-201.30,100.00,nan
5759,2467978,-1.55,-0.31,9.96,-0.00,-0.02,-1.78,-8.96,180.20,-201.30,100.00,nan
5760,2468380,-1.59,-0.33,9.97,-0.01,-0.01,-1.81,-8.97,180.20,-201.30,100.00,nan
5761,2468782,-1.59,-0.31,9.98,-0.01,-0.02,-1.80,-8.99,180.20,-201.30,100.00,nan
5762,2469186,-1.57,-0.32,9.99,-0.00,-0.02,-1.81,-8.96,180.20,-201.30,100.00,nan
5763,2469588,-1.57,-0.28,9.97,-0.00,-0.02,-1.75,-8.94,180.20,-201.30,100.00,nan
5764,2469990,-1.54,-0.30,9.98,-0.01,-0.02,-1.73,-8.88,180.20,-201.30,100.00,nan
5765,2470392,-1.57,-0.31,10.00,-0.01,-0.01,-1.74,-8.88,180.20,-201.30,100.00,nan
5766,2470794,-1.59,-0.32,10.00,-0.01,-0.01,-1.77,-8.92,180.20,-201.30,100.00,nan
5767,2471196,-1.56,-0.31,9.94,-0.00,-0.02,-1.78,-8.91,180.20,-201.30,100.00,nan
5768,2471600,-1.57,-0.32,9.98,-0.01,-0.02,-1.79,-8.91,180.20,-201.30,100.00,nan
5769,2472002,-1.58,-0.31,9.98,-0.00,-0.02,-1.78,-8.93,180.20,-201.30,100.00,nan
5770,2472404,-1.58,-0.30,9.98,-0.00,-0.01,-1.77,-8.94,180.20,-201.30,100.00,nan
5771,2472806,-1.57,-0.32,9.96,-0.01,-0.01,-1.78,-8.94,180.20,-201.30,100.00,nan
5772,2473208,-1.57,-0.31,9.96,-0.00,-0.02,-1.79,-8.95,180.20,-201.30,100.00,nan
